"Date","Event_Date","Action_Name","ID","Action_Type","Status","Corrected","Sale_Amount","Order_Discount","Commission","Website_ID","Website_Name","Ad_ID","Advertiser_ID","Advertiser_Name","SID","Order_ID","Click_Date","Action_ID","Ad_Owner_Advertiser_ID"
"23-Nov-2008 17:01 PST","23-Nov-2008 15:23 PST","Lead","841692895","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526941","656240","WorldWinner.com Online Games for Cash Prizes","14663417","29871746","23-Nov-2008 15:22 PST","3412","656240"
"23-Nov-2008 17:04 PST","23-Nov-2008 15:57 PST","Lead","841706350","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526483","656240","WorldWinner.com Online Games for Cash Prizes","14669098","29872533","23-Nov-2008 15:54 PST","3412","656240"
"23-Nov-2008 20:02 PST","23-Nov-2008 18:25 PST","Lead","841758830","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526941","656240","WorldWinner.com Online Games for Cash Prizes","14698271","29875894","23-Nov-2008 18:23 PST","3412","656240"
"24-Nov-2008 10:02 PST","24-Nov-2008 08:13 PST","Lead","841893734","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526483","656240","WorldWinner.com Online Games for Cash Prizes","14797297","29883896","24-Nov-2008 08:10 PST","3412","656240"
"24-Nov-2008 10:02 PST","24-Nov-2008 08:30 PST","Lead","841895256","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10527212","656240","WorldWinner.com Online Games for Cash Prizes","14800498","29884143","24-Nov-2008 08:29 PST","3412","656240"
"24-Nov-2008 10:03 PST","24-Nov-2008 08:31 PST","Lead","841900523","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10527212","656240","WorldWinner.com Online Games for Cash Prizes","14800706","29884164","24-Nov-2008 08:31 PST","3412","656240"
"24-Nov-2008 13:07 PST","24-Nov-2008 11:42 PST","Lead","841981595","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526500","656240","WorldWinner.com Online Games for Cash Prizes","14829591","29887415","24-Nov-2008 11:37 PST","3412","656240"
"24-Nov-2008 19:04 PST","24-Nov-2008 17:34 PST","Lead","842103505","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526483","656240","WorldWinner.com Online Games for Cash Prizes","14882805","29895429","24-Nov-2008 17:33 PST","3412","656240"
"24-Nov-2008 21:03 PST","24-Nov-2008 19:51 PST","Lead","842136553","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10527212","656240","WorldWinner.com Online Games for Cash Prizes","14909636","29898516","24-Nov-2008 19:49 PST","3412","656240"
"24-Nov-2008 22:01 PST","24-Nov-2008 20:11 PST","Lead","842153146","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526491","656240","WorldWinner.com Online Games for Cash Prizes","","29898960","24-Nov-2008 20:09 PST","3412","656240"
"25-Nov-2008 12:06 PST","25-Nov-2008 10:27 PST","Lead","842341920","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10526941","656240","WorldWinner.com Online Games for Cash Prizes","14986229","29908330","25-Nov-2008 10:22 PST","3412","656240"
"25-Nov-2008 17:35 PST","25-Nov-2008 13:22 PST","Lead","842405144","sim_lead","new","No","0.00","0.00","1.50","2539644","BW Online Inc","10527212","656240","WorldWinner.com Online Games for Cash Prizes","15008226","29911875","25-Nov-2008 13:20 PST","3412","656240"
